label,commission_scenario,slippage_scenario,n_bars,n_days,span_days,init_cash,leverage,reference_price,max_shares,net_profit,total_return_pct,annualized_return_pct,final_value,gross_return_pct,sharpe,sortino,calmar,max_drawdown_pct,max_dd_duration_days,total_trades,trades_per_month,win_rate_pct,profit_factor,avg_win,avg_loss,expectancy,largest_win,largest_loss,avg_hold_minutes,exposure_pct,best_day_pct,worst_day_pct
H0_buy_open_sell_close,tiered_mid,full_spread,18720,240,361,2000.0,1.0,676.61,5,21.3,1.065,1.0774790658776068,2021.3,1.9289199580970262,0.37701150390199534,0.5260868552323512,0.5555296080081182,-11.031864657566226,158,240,20.2,52.916666666666664,1.0205199995723144,8.340059304355181,-9.184867510689493,0.08873959560498257,35.16566277466399,-61.792506783037645,385.0,98.71794871794873,1.7912418417502574,-3.0925616797538913
H1_orb_breakout,tiered_mid,full_spread,18720,240,361,2000.0,1.0,676.61,5,69.9,3.495,3.5366513299717406,2069.9,4.09490710118614,1.8755388545399196,2.6472104717158924,9.499805894634429,-2.2395702364403136,44,163,13.7,46.62576687116564,1.1791022360701797,6.054632102624367,-4.4857042450948414,0.4288084078294512,32.640554774023315,-18.052713596166814,201.41104294478527,35.074786324786324,1.6036939411759876,-0.8799004239266384
H2_orb_fade,tiered_mid,full_spread,18720,240,361,2000.0,1.0,676.61,5,-71.53,-3.576,-3.6176697549493153,1928.47,-3.1031846405085393,-1.6253077995579652,-2.2342479776176956,-3.069227634005408,-6.02590169982019,230,138,11.6,62.31884057971014,0.8356626807564019,4.229263884609968,-8.370066020935031,-0.5183097029866981,18.320415856999087,-54.48918066910359,182.2463768115942,26.86965811965812,0.9559513566300248,-2.767649990803911
H3_rsi_meanrev,tiered_mid,full_spread,18720,240,361,2000.0,1.0,676.61,5,4.75,0.238,0.24049519444406808,2004.75,1.2705302906258793,0.16595760816909613,0.2339400554615439,0.27356556281240724,-4.905890883804565,220,289,24.4,56.40138408304498,1.0076712610184384,3.8309970018916233,-4.918243184748548,0.016449377266496423,26.076552054699885,-32.64951591604124,84.82698961937716,26.19123931623932,1.6717140577052314,-1.7984922679830762
H4_zscore_meanrev,tiered_mid,full_spread,18720,240,361,2000.0,1.0,676.61,5,104.69,5.235,5.297753002633687,2104.69,6.965690003284498,2.0714579808149516,2.9728788828918833,6.758971225592543,-4.908487492236002,162,460,38.8,62.17391304347826,1.1364623185187448,3.0484802968392635,-4.409051146050441,0.22758796844185247,33.98689623050066,-29.374824010359728,60.45652173913043,29.71153846153846,1.9886914449239512,-1.7425967163734346
H5_ma_cross,tiered_mid,full_spread,18720,240,361,2000.0,1.0,676.61,5,-23.18,-1.159,-1.172693587064233,1976.82,0.449043143710469,-0.4442962625836473,-0.6281865756106387,-0.8910613096319048,-7.112027982260516,143,455,38.4,41.098901098901095,0.9719517176236685,4.295938786673995,-3.0840414425085823,-0.050950666998381466,26.268433661256573,-17.347315104361765,86.86813186813187,42.2275641025641,1.9467490595410197,-1.3671356818194758
